id,person_id,active,first_name,last_name,phonetic_name,display_name,shoots,hometown,homeprov,homecntry,homeplace,birthtown,birthprov,birthcntry,birthplace,height,weight,height_hyphenated,hidden,current_team,player_id,status,birthdate,birthdate_year,rawbirthdate,latest_team_id,veteran_status,veteran_description,team_name,division,tp_jersey_number,rookie,position_id,position,nhlteam,playerId,isRookie,h,w,draft_status,draftinfo,name,player_image,catches,team_id,season_id
161,196,1,Tereza,Vanišová, TAH-ree-zuh VAH-nee-soh-VUH,,L,"Strakonice, CZE",CZE,,"Strakonice, Czechia, Czechia",Strakonice,Czechia,Czechia,"Strakonice, Czechia",5'7,0,5-7,0,,161,Signed,1996-01-30,'96,1996-01-30,5,2,,PWHL Ottawa,PWHL,13,0,8,F,,161,&nbsp;,5'7,0,,NA,Tereza Vanišová,https://assets.leaguestat.com/pwhl/240x240/161.jpg,NA,5,1
61,63,1,Hayley,Scamurra,HAY-LEE SKUH-more-uh,,L,"Buffalo, NY",New York,,"Buffalo, New York",Buffalo,New York,United States,"Buffalo, New York","5'8""",0,"5-8""",0,,61,Signed,1994-12-14,'94,1994-12-14,5,2,,PWHL Ottawa,PWHL,14,0,8,F,,61,&nbsp;,"5'8""",0,,NA,Hayley Scamurra,https://assets.leaguestat.com/pwhl/240x240/61.jpg,NA,5,1
56,58,1,Savannah,Harmon,SAH-VAHN-UH HAR-mihn,,L,"Downers Grove, IL",Illinois,,"Downers Grove, Illinois",Downers Grove,Illinois,United States,"Downers Grove, Illinois","5'3""",0,"5-3""",0,,56,Signed,1995-10-27,'95,1995-10-27,5,2,,PWHL Ottawa,PWHL,15,0,1,D,,56,&nbsp;,"5'3""",0,,NA,Savannah Harmon,https://assets.leaguestat.com/pwhl/240x240/56.jpg,NA,5,1
88,107,1,Kateřina,Mrázová,KAH-teh-REE-nuh MRAH-zoh-vuh,,L,"Kolín, CZE",CZE,,"Kolín, Czechia",Kolín,,Czechia,"Kolín, ",5'4,0,5-4,0,,88,Signed,1992-10-19,'92,1992-10-19,5,2,,PWHL Ottawa,PWHL,16,0,8,F,,88,&nbsp;,5'4,0,,NA,Kateřina Mrázová,https://assets.leaguestat.com/pwhl/240x240/88.jpg,NA,5,1
57,59,1,Gabbie,Hughes,GAH-Bee HEWS,,L,"Lino Lakes, MN",Minnesota,,"Lino Lakes, Minnesota",Lino Lakes,Minnesota,United States,"Lino Lakes, Minnesota",5'9,0,5-9,0,,57,Signed,1999-10-04,'99,1999-10-04,5,2,,PWHL Ottawa,PWHL,17,1,8,F,,57,*,5'9,0,,NA,Gabbie Hughes,https://assets.leaguestat.com/pwhl/240x240/57.jpg,NA,5,1
140,173,1,Malia,Schneider,,,R,"Millarville, AB",,,"Millarville, Alberta",Millarville,Alberta,Canada,"Millarville, Alberta","5'6""",0,"5-6""",0,,140,Camp Invitee,1998-10-03,'98,1998-10-03,5,2,,PWHL Ottawa,PWHL,18,0,8,F,,140,&nbsp;,"5'6""",0,,NA,Malia Schneider,https://assets.leaguestat.com/pwhl/240x240/140.jpg,NA,5,1
58,60,1,Brianne,Jenner,BREE-an JEH-nuhr,,R,"Oakville, ON",Ontario,Canada,"Oakville, Ontario",Oakville,Ontario,Canada,"Oakville, Ontario",5'9,0,5-9,0,,58,Signed,1991-05-04,'91,1991-05-04,5,2,,PWHL Ottawa,PWHL,19,0,8,F,,58,&nbsp;,5'9,0,,NA,Brianne Jenner,https://assets.leaguestat.com/pwhl/240x240/58.jpg,NA,5,1
107,137,1,Sammy,Davis,,,L,"Pembroke, MA",,,,,,,,,,,0,,107,None,1997-04-23,'97,1997-04-23,5,2,,PWHL Ottawa,PWHL,20,0,8,F,,107,&nbsp;,,,,NA,Sammy Davis,https://assets.leaguestat.com/pwhl/240x240/107.jpg,NA,5,1
50,52,1,Ashton,Bell,ASH-tuhn BEHL,,R,"Deloraine, MB",Manitoba,,"Deloraine, MB, Manitoba","Deloraine, MB",Manitoba,Canada,"Deloraine, MB, Manitoba","5'9""",0,"5-9""",0,,50,Signed,1999-12-07,'99,1999-12-07,5,2,,PWHL Ottawa,PWHL,21,1,1,D,,50,*,"5'9""",0,,NA,Ashton Bell,https://assets.leaguestat.com/pwhl/240x240/50.jpg,NA,5,1
112,142,1,Lauren,MacInnis,,,R,,,,,,,,,,,,0,,112,None,1998-10-19,'98,1998-10-19,5,2,,PWHL Ottawa,PWHL,22,1,1,D,,112,*,,,,NA,Lauren MacInnis,https://assets.leaguestat.com/pwhl/240x240/112.jpg,NA,5,1
3,5,1,Emma,Buckles,,,L,"Toronto, ON",Ontario,,,,,,,,,,0,,3,None,1999-06-10,'99,1999-06-10,5,2,,PWHL Ottawa,PWHL,24,0,1,D,,3,&nbsp;,,,,NA,Emma Buckles,https://assets.leaguestat.com/pwhl/240x240/3.jpg,NA,5,1
54,56,1,Kristin,Della Rovere,,,R,"Caledon East, ON",Ontario,,"Caledon, Ontario",Caledon,Ontario,Canada,"Caledon, Ontario",,0,,0,,54,None,2000-11-30,'00,2000-11-30,5,2,,PWHL Ottawa,PWHL,25,1,8,F,,54,*,,0,,NA,Kristin Della Rovere,https://assets.leaguestat.com/pwhl/240x240/54.jpg,NA,5,1
53,55,1,Emily,Clark, EH-MIH-LEE KLAHRK,,L,"Saskatoon, SK",Saskatchewan,Canada,"Saskatoon, Saskatchewan",Saskatoon,Saskatchewan,Canada,"Saskatoon, Saskatchewan",5'7,0,5-7,0,,53,Signed,1995-11-28,'95,1995-11-28,5,2,,PWHL Ottawa,PWHL,26,0,8,F,,53,&nbsp;,5'7,0,,NA,Emily Clark,https://assets.leaguestat.com/pwhl/240x240/53.jpg,NA,5,1
4,6,1,Shiann,Darkangelo,SHIGH-an  DAHRK-an-juh-loh,,L,"Brighton, MI",Michigan,,"Brighton, Michigan",Brighton,Michigan,United States,"Brighton, Michigan","5'11""",0,"5-11""",0,,4,Signed,1993-11-28,'93,1993-11-28,5,2,,PWHL Ottawa,PWHL,27,0,8,F,,4,&nbsp;,"5'11""",0,,NA,Shiann Darkangelo,https://assets.leaguestat.com/pwhl/240x240/4.jpg,NA,5,1
51,53,1,Amanda,Boulier,,,R,"Watertown, CT",Connecticut,,"Watertown, Connecticut",Watertown,Connecticut,United States,"Watertown, Connecticut","5'1""",0,"5-1""",0,,51,None,1993-03-30,'93,1993-03-30,5,2,,PWHL Ottawa,PWHL,28,0,1,D,,51,&nbsp;,"5'1""",0,,NA,Amanda Boulier,https://assets.leaguestat.com/pwhl/240x240/51.jpg,NA,5,1
48,50,1,Sandra,Abstreiter,,,L,"Freising, GER",GER,Germany,"Freising, Germany",Freising,,Germany,"Freising, ","5'11""",0,"5-11""",0,,48,None,1998-07-23,'98,1998-07-23,5,2,,PWHL Ottawa,PWHL,30,1,7,G,,48,*,"5'11""",0,,NA,Sandra Abstreiter,https://assets.leaguestat.com/pwhl/240x240/48.jpg,L,5,1
145,178,1,Rachel,McQuigge,,,L,"Bowmanville, ON",,,,,,,,,,,0,,145,None,1998-10-08,'98,1998-10-08,5,2,,PWHL Ottawa,PWHL,34,0,7,G,,145,&nbsp;,,,,NA,Rachel McQuigge,https://assets.leaguestat.com/pwhl/240x240/145.jpg,R,5,1
59,61,1,Emerance,Maschmeyer,EH-muhr-ehns MASH-my-uhr,,L,"Bruderheim, AB",Alberta,,"Bruderheim, Alberta",Bruderheim,Alberta,Canada,"Bruderheim, Alberta",5'6,0,5-6,0,,59,Signed,1994-10-05,'94,1994-10-05,5,2,,PWHL Ottawa,PWHL,38,0,7,G,,59,&nbsp;,5'6,0,,NA,Emerance Maschmeyer,https://assets.leaguestat.com/pwhl/240x240/59.jpg,L,5,1
60,62,1,Jincy,Roese,JIN-see ROWZ,,L,"O'Fallon, MO",Missouri,,"O'Fallon, Missouri ",O'Fallon,Missouri ,United States,"O'Fallon, Missouri ","5'6""",0,"5-6""",0,,60,Signed,1997-05-15,'97,1997-05-15,5,2,,PWHL Ottawa,PWHL,71,0,1,D,,60,&nbsp;,"5'6""",0,,NA,Jincy Roese,https://assets.leaguestat.com/pwhl/240x240/60.jpg,NA,5,1
136,169,1,Rosalie,Demers,,,L,"Blainville, QC",,,,,,,,,,,0,,136,None,2000-06-15,'00,2000-06-15,5,2,,PWHL Ottawa,PWHL,81,0,8,F,,136,&nbsp;,,,,NA,Rosalie Demers,https://assets.leaguestat.com/pwhl/240x240/136.jpg,NA,5,1
49,51,1,Lexie,Adzija,LEHKS-ee ah-JEE-uh,,L,"St. Thomas, ON",Ontario,Canada,"St. Thomas, Ontario",St. Thomas,Ontario,Canada,"St. Thomas, Ontario",5'10,0,5-10,0,,49,Signed,2000-06-30,'00,2000-06-30,5,2,,PWHL Ottawa,PWHL,88,1,8,F,,49,*,5'10,0,"Ottawa (PWHL) 2023 Round: 11 (#65), Ottawa (PWHL) 2023 Round: 11 (#65)","list(id = ""295"", person_id = ""51"", draft_round = ""11"", draft_date = """", draft_year = ""2023"", draft_rank = ""65"", draft_team = ""Ottawa"", draft_team_id = ""0"", draft_league = """", junior_team = """", show_on_roster = ""1"", draft_mode = ""4"", lang_id = ""1"", draft_type_id = ""1"", draft_type = ""PWHL"", draft_status = """")",Lexie Adzija,https://assets.leaguestat.com/pwhl/240x240/49.jpg,NA,5,1
137,170,1,Fanni,Garát-Gasparics,,,R,"Budapest, Hungary",,,,,,,,,,,0,,137,None,1994-11-20,'94,1994-11-20,5,2,,PWHL Ottawa,PWHL,94,0,8,F,,137,&nbsp;,,,,NA,Fanni Garát-Gasparics,https://assets.leaguestat.com/pwhl/240x240/137.jpg,NA,5,1
178,372,1,Audrey-Ann,Veilette,,,R,,,,,,,,,,,,0,,178,Reserve,2000-12-03,'00,2000-12-03,5,2,,PWHL Ottawa,PWHL,95,1,8,F,,178,*,,,,NA,Audrey-Ann Veilette,https://lscluster.hockeytech.com/img/nophoto.png,NA,5,1
144,177,0,Victoria,Howran,,,L,"Bancroft, ON",,,,,,,,,,,0,,144,None,1998-06-11,'98,1998-06-11,5,2,,PWHL Ottawa,PWHL,5,0,1,D,,144,&nbsp;,,,,NA,Victoria Howran,https://assets.leaguestat.com/pwhl/240x240/144.jpg,NA,5,1
143,176,0,Taylor,Davison,,,L,"Oakville, ON",,,,,,,,,,,0,,143,None,1998-02-18,'98,1998-02-18,5,2,,PWHL Ottawa,PWHL,20,0,1,D,,143,&nbsp;,,,,NA,Taylor Davison,https://assets.leaguestat.com/pwhl/240x240/143.jpg,NA,5,1
71,73,1,Jocelyne,Larocque,JOSS-lihn LA-rawk  ,,L,"Ste. Anne, MB",Manitoba,,"Ste. Anne, Manitoba",Ste. Anne,Manitoba,Canada,"Ste. Anne, Manitoba",5'5,0,5-5,0,,71,Signed,1988-05-19,'88,1988-05-19,6,2,,PWHL Toronto,PWHL,3,0,1,D,,71,&nbsp;,5'5,0,,NA,Jocelyne Larocque,https://assets.leaguestat.com/pwhl/240x240/71.jpg,NA,6,1
133,166,1,Lauriane,Rougeau,,,L,"Beaconsfield, QC",,,,,,,,,,,0,,133,None,1990-04-12,'90,1990-04-12,6,2,,PWHL Toronto,PWHL,5,0,1,D,,133,&nbsp;,,,,NA,Lauriane Rougeau,https://assets.leaguestat.com/pwhl/240x240/133.jpg,NA,6,1
68,70,1,Kali,Flanagan,KAH-lee FLAN-uh-gehn,,R,"Burlington, MA",,,"Burlington, Massachussetts",Burlington,Massachussetts,United States,"Burlington, Massachussetts","5'4""",0,"5-4""",0,,68,Signed,1995-09-19,'95,1995-09-19,6,2,,PWHL Toronto,PWHL,6,0,1,D,,68,&nbsp;,"5'4""",0,,NA,Kali Flanagan,https://assets.leaguestat.com/pwhl/240x240/68.jpg,NA,6,1
131,164,1,Olivia,Knowles,UH-lihv-ee-uh NOHLZ  ,,R,"Campbell River, BC",,,"Campbell River, British Columbia",Campbell River,British Columbia,Canada,"Campbell River, British Columbia",5'9,0,5-9,0,,131,Camp Invitee,1999-01-24,'99,1999-01-24,6,2,,PWHL Toronto,PWHL,7,0,1,D,,131,&nbsp;,5'9,0,,NA,Olivia Knowles,https://assets.leaguestat.com/pwhl/240x240/131.jpg,NA,6,1
101,129,1,Alexa,Vasko,AH-lehks-UH VAHS-koh,,L,"St. Catharines, ON",Ontario,Canada,"St. Catharines, Ontario",St. Catharines,Ontario,Canada,"St. Catharines, Ontario",5'5,0,5-5,0,,101,Signed,1999-02-07,'99,1999-02-07,6,2,,PWHL Toronto,PWHL,10,0,8,F,,101,&nbsp;,5'5,0,,NA,Alexa Vasko,https://assets.leaguestat.com/pwhl/240x240/101.jpg,NA,6,1
74,76,1,Allie,Munroe,AH-lee MUHN-roh,,L,"Yarmouth, NS",Nova Scotia,,"Yarmouth, Nova Scotia",Yarmouth,Nova Scotia,Canada,"Yarmouth, Nova Scotia","5'6""",0,"5-6""",0,,74,Signed,1997-04-20,'97,1997-04-20,6,2,,PWHL Toronto,PWHL,12,0,1,D,,74,&nbsp;,"5'6""",0,,NA,Allie Munroe,https://assets.leaguestat.com/pwhl/240x240/74.jpg,NA,6,1
67,69,1,Renata,Fast,REH-NAH-tuh FAST,,R,"Burlington, ON",Ontario,,"Burlington, Ontario",Burlington,Ontario,Canada,"Burlington, Ontario","5'7""",0,"5-7""",0,,67,Signed,1994-10-06,'94,1994-10-06,6,2,,PWHL Toronto,PWHL,14,0,1,D,,67,&nbsp;,"5'7""",0,,NA,Renata Fast,https://assets.leaguestat.com/pwhl/240x240/67.jpg,NA,6,1
126,159,1,Samantha,Cogan,SAH-MAN-tha KOH-guhn,,L,"Ottawa, ON",,,,,,,,"5'8""",,"5-8""",0,,126,Camp Invitee,1997-07-07,'97,1997-07-07,6,2,,PWHL Toronto,PWHL,17,0,8,F,,126,&nbsp;,"5'8""",,,NA,Samantha Cogan,https://assets.leaguestat.com/pwhl/240x240/126.jpg,NA,6,1
65,67,1,Jesse,Compher,JEH-see KUHM-fuhr,,R,"Northbrook, IL",Illinois,,"Northbrook, Illinois",Northbrook,Illinois,United States,"Northbrook, Illinois","5'8""",0,"5-8""",0,,65,Signed,1999-07-01,'99,1999-07-01,6,2,,PWHL Toronto,PWHL,18,1,8,F,,65,*,"5'8""",0,,NA,Jesse Compher,https://assets.leaguestat.com/pwhl/240x240/65.jpg,NA,6,1
72,74,1,Rebecca,Leslie,RUH-beh-kuh LEHS-lee,,R,"Ottawa, ON",Ontario,,"Ottawa, Ontario",Ottawa,Ontario,Canada,"Ottawa, Ontario",5'6,0,5-6,0,,72,Signed,1996-05-08,'96,1996-05-08,6,2,,PWHL Toronto,PWHL,19,0,8,F,,72,&nbsp;,5'6,0,,NA,Rebecca Leslie,https://assets.leaguestat.com/pwhl/240x240/72.jpg,NA,6,1
75,77,1,Sarah,Nurse,SAIR-uh NUHRS,,L,"Hamilton, ON",Ontario,,"Hamilton, Ontario",Hamilton,Ontario,Canada,"Hamilton, Ontario",5'7,0,5-7,0,,75,Signed,1995-01-04,'95,1995-01-04,6,2,,PWHL Toronto,PWHL,20,0,8,F,,75,&nbsp;,5'7,0,,NA,Sarah Nurse,https://assets.leaguestat.com/pwhl/240x240/75.jpg,NA,6,1
130,163,1,Emma,Keenan,,,L,"Calgary, AB",,,,,,,,,,,0,,130,None,1997-11-26,'97,1997-11-26,6,2,,PWHL Toronto,PWHL,21,0,1,D,,130,&nbsp;,,,,NA,Emma Keenan,https://assets.leaguestat.com/pwhl/240x240/130.jpg,NA,6,1
66,68,1,Maggie,Connors,MA-gee KAW-nuhrs,,L,"St. John's, NL",Newfoundland,,"St John's, Newfoundland",St John's,Newfoundland,Canada,"St John's, Newfoundland","5'6""",0,"5-6""",0,,66,Signed,2000-10-22,'00,2000-10-22,6,2,,PWHL Toronto,PWHL,22,1,8,F,,66,*,"5'6""",0,,NA,Maggie Connors,https://assets.leaguestat.com/pwhl/240x240/66.jpg,NA,6,1
127,160,1,Jess,Jones,,,L,"Picton, ON",,,,,,,,,,,0,,127,None,1990-08-30,'90,1990-08-30,6,2,,PWHL Toronto,PWHL,23,0,8,F,,127,&nbsp;,,,,NA,Jess Jones,https://assets.leaguestat.com/pwhl/240x240/127.jpg,NA,6,1
100,128,1,Natalie,Spooner,NAH-TAH-LEE SPOO-NER,,R,"Scarborough, ON",Ontario,,"Scarborough, Ontario",Scarborough,Ontario,Canada,"Scarborough, Ontario",5'10,0,5-10,0,,100,Signed,1990-10-17,'90,1990-10-17,6,2,,PWHL Toronto,PWHL,24,0,8,F,,100,&nbsp;,5'10,0,,NA,Natalie Spooner,https://assets.leaguestat.com/pwhl/240x240/100.jpg,NA,6,1
73,75,1,Emma,Maltais,EH-ma MAL-tay,,L,"Burlington, ON",Ontario,,"Burlington, Ontario",Burlington,Ontario,Canada,"Burlington, Ontario","5'3""",0,"5-3""",0,,73,Signed,1999-11-04,'99,1999-11-04,6,2,,PWHL Toronto,PWHL,27,1,8,F,,73,*,"5'3""",0,,NA,Emma Maltais,https://assets.leaguestat.com/pwhl/240x240/73.jpg,NA,6,1
128,161,1,Kaitlin,Willoughby,KAYT-LIHN WILL-oh-bee ,,R,"Prince Albert, SK",,,"Prince Albert, Saskatchewan",Prince Albert,Saskatchewan,Canada,"Prince Albert, Saskatchewan","5'6""",0,"5-6""",0,,128,Camp Invitee,1995-03-26,'95,1995-03-26,6,2,,PWHL Toronto,PWHL,28,0,8,F,,128,&nbsp;,"5'6""",0,,NA,Kaitlin Willoughby,https://assets.leaguestat.com/pwhl/240x240/128.jpg,NA,6,1
89,108,1,Hannah,Miller,HAN-uh MIH-luhr,,L,"North Vancouver, BC ",British Columbia,,"North Vancouver, British Columbia",North Vancouver,British Columbia,Canada,"North Vancouver, British Columbia","5'9""",0,"5-9""",0,,89,Signed,1996-02-16,'96,1996-02-16,6,2,,PWHL Toronto,PWHL,34,0,8,F,,89,&nbsp;,"5'9""",0,,NA,Hannah Miller,https://assets.leaguestat.com/pwhl/240x240/89.jpg,NA,6,1
70,72,1,Erica,Howe,,,L,"Orleans, ON",Ontario,,,,,,,,,,0,,70,None,1992-07-17,'92,1992-07-17,6,2,,PWHL Toronto,PWHL,37,0,7,G,,70,&nbsp;,,,,NA,Erica Howe,https://assets.leaguestat.com/pwhl/240x240/70.jpg,L,6,1
76,78,1,Blayre,Turnbull,BLEHR TURN-bul,,R,"Stellarton, NS",Nova Scotia,,"Stellarton, Nova Scotia",Stellarton,Nova Scotia,Canada,"Stellarton, Nova Scotia","5'7""",0,"5-7""",0,,76,Signed,1993-07-15,'93,1993-07-15,6,2,,PWHL Toronto,PWHL,40,0,8,F,,76,&nbsp;,"5'7""",0,,NA,Blayre Turnbull,https://assets.leaguestat.com/pwhl/240x240/76.jpg,NA,6,1
69,71,1,Brittany,Howard,,,R,"St. Thomas, ON",Ontario,,,,,,,,,,0,,69,None,1995-11-20,'95,1995-11-20,6,2,,PWHL Toronto,PWHL,41,0,8,F,,69,&nbsp;,,,,NA,Brittany Howard,https://assets.leaguestat.com/pwhl/240x240/69.jpg,NA,6,1
64,66,1,Kristen,Campbell,KRIHS-tehn CAM-behl,,L,"Brandon, MB",Manitoba,,"Brandon, Manitoba",Brandon,Manitoba,Canada,"Brandon, Manitoba","5'10""",0,"5-10""",0,,64,Signed,1997-11-30,'97,1997-11-30,6,2,,PWHL Toronto,PWHL,50,0,7,G,,64,&nbsp;,"5'10""",0,,NA,Kristen Campbell,https://assets.leaguestat.com/pwhl/240x240/64.jpg,L,6,1
125,158,1,Victoria,Bach,VIHK-TAW-REE-UH BAWK  ,,L,"Milton, ON",,,"Milton, Ontario",Milton,Ontario,Canada,"Milton, Ontario",5'4,0,5-4,0,,125,Signed,1996-07-12,'96,1996-07-12,6,2,,PWHL Toronto,PWHL,51,0,8,F,,125,&nbsp;,5'4,0,,NA,Victoria Bach,https://assets.leaguestat.com/pwhl/240x240/125.jpg,NA,6,1
132,165,1,Jessica,Kondas,JEH-sih-KUH KAWN-duhs,,R,"Calgary, AB",,,"Calgary, Alberta",Calgary,Alberta,Canada,"Calgary, Alberta","5'9""",0,"5-9""",0,,132,Camp Invitee,2000-01-03,'00,2000-01-03,6,2,,PWHL Toronto,PWHL,55,1,1,D,,132,*,"5'9""",0,,NA,Jessica Kondas,https://assets.leaguestat.com/pwhl/240x240/132.jpg,NA,6,1
134,167,1,Carly,Jackson,CAR-lee JAK-sun,,R,"Amherst, NS",,,"Amherst, Nova Scotia",Amherst,Nova Scotia,Canada,"Amherst, Nova Scotia","5'5""",0,"5-5""",0,,134,Signed,1997-06-23,'97,1997-06-23,6,2,,PWHL Toronto,PWHL,70,0,7,G,,134,&nbsp;,"5'5""",0,,NA,Carly Jackson,https://assets.leaguestat.com/pwhl/240x240/134.jpg,L,6,1
165,200,1,Maude,Poulin-Labelle,,,L,"Sherbrooke, QC",,,,,,,,,,,0,,165,Camp Invitee,1999-11-23,'99,1999-11-23,6,2,,PWHL Toronto,PWHL,76,1,1,D,,165,*,,,,NA,Maude Poulin-Labelle,https://assets.leaguestat.com/pwhl/240x240/165.jpg,NA,6,1
2,4,1,Emily,Brown,EHM-IHL-EE BROWN,,L,"Blaine, MN",Minnesota,,"Blaine, Minnesota",Blaine,Minnesota,United States,"Blaine, Minnesota",5'7,0,5-7,0,,2,Signed,1998-12-30,'98,1998-12-30,1,2,,PWHL Boston,PWHL,2,0,1,D,,2,&nbsp;,5'7,0,,NA,Emily Brown,https://assets.leaguestat.com/pwhl/240x240/2.jpg,NA,1,2
12,14,1,Megan,Keller,MEH-GIHN KEH-LER,,L,"Farmington, MI",Michigan,,"Farmington, Michigan",Farmington,Michigan,United States,"Farmington, Michigan",5'11,0,5-11,0,,12,Signed,1996-05-01,'96,1996-05-01,1,2,,PWHL Boston,PWHL,5,0,1,D,,12,&nbsp;,5'11,0,,NA,Megan Keller,https://assets.leaguestat.com/pwhl/240x240/12.jpg,NA,1,2
106,136,1,McKenna,Brand,,,L,"Park Rapids, MN",,,,,,,,,,,0,,106,None,1996-05-18,'96,1996-05-18,1,2,,PWHL Boston,PWHL,7,0,8,F,,106,&nbsp;,,,,NA,McKenna Brand,https://assets.leaguestat.com/pwhl/240x240/106.jpg,NA,1,2
18,20,1,Sophie,Shirley,SO-FEE SHUHR-lee,,R,"Saskatoon, SK",Saskatchewan,,"Saskatoon, Saskatchewan",Saskatoon,Saskatchewan,Canada,"Saskatoon, Saskatchewan",5'9,0,5-9,0,,18,Signed,1999-06-30,'99,1999-06-30,1,2,,PWHL Boston,PWHL,9,0,8,F,,18,&nbsp;,5'9,0,,NA,Sophie Shirley,https://assets.leaguestat.com/pwhl/240x240/18.jpg,NA,1,2
15,17,1,Alina,Müller,AH-lee-na MEW-LER,,L,"Winterthur, SWI",SWI,Switzerland,"Winterthur, Switzerland",Winterthur,,Switzerland,"Winterthur, ",5'5,0,5-5,0,,15,Signed,1998-03-12,'98,1998-03-12,1,2,,PWHL Boston,PWHL,11,1,8,F,,15,*,5'5,0,,NA,Alina Müller,https://assets.leaguestat.com/pwhl/240x240/15.jpg,NA,1,2
111,141,1,Taylor,Wenczkowski,,,R,,,,,,,,,,,,0,,111,None,1997-09-25,'97,1997-09-25,1,2,,PWHL Boston,PWHL,12,0,8,F,,111,&nbsp;,,,,NA,Taylor Wenczkowski,https://assets.leaguestat.com/pwhl/240x240/111.jpg,NA,1,2
7,9,1,Kaleigh,Fratkin,,,R,"Burnaby, BC",British Columbia,,,,,,,,,,0,,7,None,1992-03-24,'92,1992-03-24,1,2,,PWHL Boston,PWHL,13,0,1,D,,7,&nbsp;,,,,NA,Kaleigh Fratkin,https://assets.leaguestat.com/pwhl/240x240/7.jpg,NA,1,2
110,140,1,Amanda,Pelkey,AH-man-da PEHL-kee,,R,"Montpelier, VT",,,"Montpelier, Vermont",Montpelier,Vermont,United States,"Montpelier, Vermont",5'3,0,5-3,0,,110,Camp Invitee,1993-05-29,'93,1993-05-29,1,2,,PWHL Boston,PWHL,16,0,8,F,,110,&nbsp;,5'3,0,,NA,Amanda Pelkey,https://assets.leaguestat.com/pwhl/240x240/110.jpg,NA,1,2
9,11,1,Taylor,Girard,TAY-luhr JAH-rahrd,,L,"Macomb, MI",Michigan,,"Macomb, Michigan",Macomb,Michigan,United States,"Macomb, Michigan",5'10,0,5-10,0,,9,Signed,1998-07-17,'98,1998-07-17,1,2,,PWHL Boston,PWHL,17,0,8,F,,9,&nbsp;,5'10,0,,NA,Taylor Girard,https://assets.leaguestat.com/pwhl/240x240/9.jpg,NA,1,2
11,13,1,Sophie,Jaques,SOH-fee JAYKS,,R,"Toronto, ON",Ontario,,"Toronto, Ontario",Toronto,Ontario,Canada,"Toronto, Ontario",5'8,0,5-8,0,,11,Camp Invitee,2000-10-16,'00,2000-10-16,1,2,,PWHL Boston,PWHL,18,1,1,D,,11,*,5'8,0,,NA,Sophie Jaques,https://assets.leaguestat.com/pwhl/240x240/11.jpg,NA,1,2
109,139,1,Gigi,Marvin,,,R,"Warroad, MN",,,,,,,,,,,0,,109,None,1987-03-07,'87,1987-03-07,1,2,,PWHL Boston,PWHL,19,0,8,F,,109,&nbsp;,,,,NA,Gigi Marvin,https://assets.leaguestat.com/pwhl/240x240/109.jpg,NA,1,2
1,3,1,Hannah,Brandt,HA-nuh BRAN-T,,R,"Vadnais Heights, MN",Minnesota,,"Vadnais Heights, Minnesota",Vadnais Heights,Minnesota,United States,"Vadnais Heights, Minnesota",5'6,0,5-6,0,,1,Signed,1993-11-27,'93,1993-11-27,1,2,,PWHL Boston,PWHL,20,0,8,F,,1,&nbsp;,5'6,0,,NA,Hannah Brandt,https://assets.leaguestat.com/pwhl/240x240/1.jpg,NA,1,2
13,15,1,Hilary,Knight,HILL-AH-REE NIGHT,,R,"Sun Valley, ID",Idaho,,"Sun Valley, Idaho",Sun Valley,Idaho,United States,"Sun Valley, Idaho",5'11,0,5-11,0,,13,Signed,1989-07-12,'89,1989-07-12,1,2,,PWHL Boston,PWHL,21,0,8,F,,13,&nbsp;,5'11,0,,NA,Hilary Knight,https://assets.leaguestat.com/pwhl/240x240/13.jpg,NA,1,2
5,7,1,Jessica,DiGirolamo,JESS-IH-KAH DEE-JER-RAWL-AH-MOH,,L,"Mississauga, ON",Ontario,,"Mississauga, Ontario",Mississauga,Ontario,Canada,"Mississauga, Ontario",5'9'',0,5-,0,,5,Signed,1999-02-13,'99,1999-02-13,1,2,,PWHL Boston,PWHL,22,0,1,D,,5,&nbsp;,5'9'',0,,NA,Jessica DiGirolamo,https://assets.leaguestat.com/pwhl/240x240/5.jpg,NA,1,2
112,142,1,Lauren,MacInnis,,,R,,,,,,,,,,,,0,,112,None,1998-10-19,'98,1998-10-19,1,2,,PWHL Boston,PWHL,24,1,1,D,,112,*,,,,NA,Lauren MacInnis,https://assets.leaguestat.com/pwhl/240x240/112.jpg,NA,1,2
3,5,1,Emma,Buckles,,,L,"Toronto, ON",Ontario,,,,,,,,,,0,,3,None,1999-06-10,'99,1999-06-10,1,2,,PWHL Boston,PWHL,25,0,1,D,,3,&nbsp;,,,,NA,Emma Buckles,https://assets.leaguestat.com/pwhl/240x240/3.jpg,NA,1,2
107,137,1,Sammy,Davis,,,L,"Pembroke, MA",,,,,,,,,,,0,,107,None,1997-04-23,'97,1997-04-23,1,2,,PWHL Boston,PWHL,26,0,8,F,,107,&nbsp;,,,,NA,Sammy Davis,https://assets.leaguestat.com/pwhl/240x240/107.jpg,NA,1,2
